Dataset,Sampler,Classifier,AUPRC_mean,AUPRC_std,Accuracy_mean,Accuracy_std,AUC_mean,AUC_std,F1_mean,F1_std
solar_flare_m0,None,KNN,0.061048304213771845,6.938893903907228e-18,0.9388489208633095,1.1102230246251565e-16,0.6619318181818181,0.0,0.10526315789473684,0.0
solar_flare_m0,None,RF,0.07538009001665663,0.0,0.8741007194244604,0.0,0.7274080086580087,0.0,0.18604651162790697,0.0
solar_flare_m0,None,LR,0.09834275436793423,0.0,0.7553956834532374,0.0,0.7568993506493507,0.0,0.20930232558139536,0.0
solar_flare_m0,None,DT,0.09380730709550007,0.0,0.8165467625899281,0.0,0.6680194805194806,0.0,0.21538461538461542,2.7755575615628914e-17
solar_flare_m0,None,SVM,0.084501890013413,0.0,0.7877697841726619,0.0,0.6494859307359306,0.0,0.1917808219178082,0.0
solar_flare_m0,None,GBM,0.06461973278520042,0.0,0.9424460431654677,0.0,0.7265963203463205,0.0,0.11111111111111112,1.3877787807814457e-17
solar_flare_m0,None,XGBoost,0.0907845152449469,0.0,0.9424460431654677,0.0,0.6989989177489176,0.0,0.2,0.0
solar_flare_m0,EasyEnsembleClassifier,EasyEnsembleClassifier,0.10367420349434738,0.0,0.7338129496402878,0.0,0.7245670995670996,0.0,0.2127659574468085,0.0
solar_flare_m0,EditedNearestNeighbours,KNN,0.08548671267067978,0.0,0.9208633093525179,1.1102230246251565e-16,0.6682900432900432,0.0,0.21428571428571427,0.0
solar_flare_m0,EditedNearestNeighbours,RF,0.06958466839973398,0.0,0.8561151079136691,0.0,0.7355248917748918,0.0,0.16666666666666666,0.0
solar_flare_m0,EditedNearestNeighbours,LR,0.09030704008221994,0.0,0.7266187050359713,0.0,0.7544642857142856,0.0,0.19148936170212766,0.0
solar_flare_m0,EditedNearestNeighbours,DT,0.07295851630384004,0.0,0.8273381294964028,0.0,0.6080898268398268,0.0,0.1724137931034483,0.0
solar_flare_m0,EditedNearestNeighbours,SVM,0.08163146901833372,0.0,0.7769784172661871,0.0,0.662202380952381,0.0,0.18421052631578946,0.0
solar_flare_m0,EditedNearestNeighbours,GBM,0.10739979445015416,0.0,0.9208633093525179,1.1102230246251565e-16,0.7394480519480519,0.0,0.26666666666666666,0.0
solar_flare_m0,EditedNearestNeighbours,XGBoost,0.08566066401537155,0.0,0.89568345323741,0.0,0.7309253246753247,0.0,0.21621621621621623,0.0
solar_flare_m0,CondensedNearestNeighbour,KNN,0.14671120246659813,0.0,0.9496402877697842,0.0,0.6534090909090909,0.0,0.3,0.0
solar_flare_m0,CondensedNearestNeighbour,RF,0.09946328651364622,0.0,0.9136690647482014,0.0,0.6904761904761907,0.0,0.25,0.0
solar_flare_m0,CondensedNearestNeighbour,LR,0.10657520495231723,1.3877787807814457e-17,0.8453237410071942,0.0,0.768262987012987,0.0,0.24561403508771926,2.7755575615628914e-17
solar_flare_m0,CondensedNearestNeighbour,DT,0.06685925390961361,0.0,0.8453237410071942,0.0,0.6153950216450216,0.0,0.1568627450980392,0.0
solar_flare_m0,CondensedNearestNeighbour,SVM,0.08857764286909342,0.0,0.8381294964028777,0.0,0.28422619047619047,0.0,0.21052631578947367,0.0
solar_flare_m0,CondensedNearestNeighbour,GBM,0.0907845152449469,0.0,0.9424460431654677,0.0,0.6957521645021645,0.0,0.2,0.0
solar_flare_m0,CondensedNearestNeighbour,XGBoost,0.11099691675231242,1.3877787807814457e-17,0.9388489208633095,1.1102230246251565e-16,0.6760010822510822,0.0,0.2608695652173913,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,KNN,0.07738347137416117,0.0,0.9100719424460431,1.1102230246251565e-16,0.6663961038961039,0.0,0.1935483870967742,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,RF,0.08063664898197272,0.0,0.8525179856115109,1.1102230246251565e-16,0.7394480519480519,0.0,0.19607843137254902,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,LR,0.10257191072538793,0.0,0.7302158273381295,0.0,0.7598755411255411,0.0,0.21052631578947367,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,DT,0.07390233992208226,0.0,0.8309352517985612,0.0,0.6133658008658008,0.0,0.17543859649122806,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,SVM,0.07902600996126176,0.0,0.7661870503597122,0.0,0.6632846320346321,0.0,0.17721518987341772,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,GBM,0.10739979445015416,0.0,0.9208633093525179,1.1102230246251565e-16,0.7417478354978354,0.0,0.26666666666666666,0.0
solar_flare_m0,RepeatedEditedNearestNeighbours,XGBoost,0.09614961092350609,0.0,0.8848920863309353,0.0,0.7371482683982684,0.0,0.23809523809523808,0.0
solar_flare_m0,AllKNN,KNN,0.08901889477429045,0.0,0.9244604316546763,0.0,0.6723484848484849,0.0,0.22222222222222224,2.7755575615628914e-17
solar_flare_m0,AllKNN,RF,0.07538009001665663,0.0,0.8741007194244604,0.0,0.7505411255411256,0.0,0.18604651162790697,0.0
solar_flare_m0,AllKNN,LR,0.09030704008221994,0.0,0.7266187050359713,0.0,0.7614989177489178,0.0,0.19148936170212766,0.0
solar_flare_m0,AllKNN,DT,0.09964794122149088,0.0,0.8309352517985612,0.0,0.6643668831168831,0.0,0.22950819672131145,2.7755575615628914e-17
solar_flare_m0,AllKNN,SVM,0.08163146901833372,0.0,0.7769784172661871,0.0,0.6511093073593074,0.0,0.18421052631578946,0.0
