Dataset,Sampler,Classifier,AUPRC_mean,AUPRC_std,Accuracy_mean,Accuracy_std,AUC_mean,AUC_std,F1_mean,F1_std
sick_euthyroid,None,KNN,0.3509762254239722,0.0,0.9257503949447077,1.1102230246251565e-16,0.8864347723380381,0.0,0.5436893203883495,0.0
sick_euthyroid,None,RF,0.7204326987442098,0.0,0.9699842022116905,1.1102230246251565e-16,0.9706490285241836,0.0,0.8403361344537815,0.0
sick_euthyroid,None,LR,0.37400058907007255,0.0,0.8641390205371249,1.1102230246251565e-16,0.941091360066143,0.0,0.5567010309278351,0.0
sick_euthyroid,None,DT,0.6906680405479645,0.0,0.966824644549763,0.0,0.8980688596232209,0.0,0.8205128205128205,0.0
sick_euthyroid,None,SVM,0.3609255285373849,0.0,0.8562401263823066,1.1102230246251565e-16,0.931937636567649,1.1102230246251565e-16,0.542713567839196,0.0
sick_euthyroid,None,GBM,0.6940463758802581,0.0,0.966824644549763,0.0,0.9740890568711983,1.1102230246251565e-16,0.8235294117647058,0.0
sick_euthyroid,None,XGBoost,0.697651579735644,0.0,0.966824644549763,0.0,0.9721254355400697,0.0,0.8264462809917357,1.1102230246251565e-16
sick_euthyroid,EasyEnsembleClassifier,EasyEnsembleClassifier,0.5630852949802637,0.0,0.9383886255924171,0.0,0.9204068977735782,0.0,0.7310344827586207,0.0
sick_euthyroid,EditedNearestNeighbours,KNN,0.32316335497313886,0.0,0.9146919431279621,0.0,0.9005196952695919,0.0,0.5263157894736842,0.0
sick_euthyroid,EditedNearestNeighbours,RF,0.6805889240221314,0.0,0.9636650868878357,0.0,0.9688182838244848,0.0,0.8160000000000001,1.1102230246251565e-16
sick_euthyroid,EditedNearestNeighbours,LR,0.35111923313786914,0.0,0.8499210110584519,0.0,0.9358353510895883,0.0,0.5320197044334976,0.0
sick_euthyroid,EditedNearestNeighbours,DT,0.6657800014535495,0.0,0.9605055292259085,1.1102230246251565e-16,0.9249985235929842,1.1102230246251565e-16,0.8062015503875969,0.0
sick_euthyroid,EditedNearestNeighbours,SVM,0.31873995587531717,0.0,0.8262243285939969,0.0,0.9273312466780841,0.0,0.4954128440366973,0.0
sick_euthyroid,EditedNearestNeighbours,GBM,0.6868034278268031,0.0,0.9652448657187994,0.0,0.9730408078899192,1.1102230246251565e-16,0.8196721311475411,1.1102230246251565e-16
sick_euthyroid,EditedNearestNeighbours,XGBoost,0.697651579735644,0.0,0.966824644549763,0.0,0.9707080848048191,0.0,0.8264462809917357,1.1102230246251565e-16
sick_euthyroid,CondensedNearestNeighbour,KNN,0.2759883257021983,0.0,0.8451816745655607,1.1102230246251565e-16,0.8787722199255891,0.0,0.46739130434782605,5.551115123125783e-17
sick_euthyroid,CondensedNearestNeighbour,RF,0.570672987137733,0.0,0.9431279620853081,1.1102230246251565e-16,0.962632138427922,1.1102230246251565e-16,0.7391304347826086,0.0
sick_euthyroid,CondensedNearestNeighbour,LR,0.37400058907007255,0.0,0.8641390205371249,1.1102230246251565e-16,0.9318490521466958,0.0,0.5567010309278351,0.0
sick_euthyroid,CondensedNearestNeighbour,DT,0.5927006748939181,0.0,0.9478672985781991,0.0,0.9104263863461879,0.0,0.7555555555555555,0.0
sick_euthyroid,CondensedNearestNeighbour,SVM,0.33116900738798083,0.0,0.84044233807267,1.1102230246251565e-16,0.9296344416228667,0.0,0.5120772946859904,0.0
sick_euthyroid,CondensedNearestNeighbour,GBM,0.6283177392747918,0.0,0.9557661927330173,0.0,0.9630898246028468,1.1102230246251565e-16,0.78125,0.0
sick_euthyroid,CondensedNearestNeighbour,XGBoost,0.6707310270347463,0.0,0.9605055292259085,1.1102230246251565e-16,0.9620563396917262,0.0,0.8091603053435115,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,KNN,0.31545532061892334,0.0,0.9020537124802528,0.0,0.8899338569656884,1.1102230246251565e-16,0.5230769230769231,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,RF,0.6466490744925865,0.0,0.9589257503949448,1.1102230246251565e-16,0.9693497903502039,1.1102230246251565e-16,0.7936507936507936,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,LR,0.32883219813896974,0.0,0.8341232227488151,0.0,0.9307269828146223,1.1102230246251565e-16,0.5070422535211268,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,DT,0.6475932917414161,0.0,0.957345971563981,0.0,0.9232563633142383,1.1102230246251565e-16,0.7938931297709924,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,SVM,0.30563220026059734,0.0,0.8151658767772512,0.0,0.9220457095612119,0.0,0.48,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,GBM,0.66610849187763,0.0,0.9620853080568722,1.1102230246251565e-16,0.9712691194708556,0.0,0.8064516129032258,0.0
sick_euthyroid,RepeatedEditedNearestNeighbours,XGBoost,0.6609433153934721,0.0,0.9605055292259085,1.1102230246251565e-16,0.9666922577216088,0.0,0.8031496062992126,0.0
sick_euthyroid,AllKNN,KNN,0.32258841881327427,0.0,0.909952606635071,0.0,0.8949388767495423,0.0,0.5289256198347108,0.0
sick_euthyroid,AllKNN,RF,0.6466490744925865,0.0,0.9589257503949448,1.1102230246251565e-16,0.9638575562511071,1.1102230246251565e-16,0.7936507936507936,0.0
sick_euthyroid,AllKNN,LR,0.34184300775994886,0.0,0.8436018957345972,0.0,0.93373885312703,0.0,0.5217391304347826,0.0
sick_euthyroid,AllKNN,DT,0.6707310270347463,0.0,0.9605055292259085,1.1102230246251565e-16,0.9326020197247977,1.1102230246251565e-16,0.8091603053435115,0.0
