Dataset,Sampler,Classifier,AUPRC_mean,AUPRC_std,Accuracy_mean,Accuracy_std,AUC_mean,AUC_std,F1_mean,F1_std
letter_img,None,KNN,0.9342717295551315,0.0,0.9975000000000002,1.1102230246251565e-16,0.9964785810508994,1.1102230246251565e-16,0.965034965034965,0.0
letter_img,None,RF,0.9017091836734694,0.0,0.9962500000000001,1.1102230246251565e-16,0.99982432630462,0.0,0.946236559139785,0.0
letter_img,None,LR,0.3801728398541737,0.0,0.94375,0.0,0.9854040759828457,0.0,0.5579567779960707,0.0
letter_img,None,DT,0.831343427298977,0.0,0.9935,0.0,0.941008949647858,1.1102230246251565e-16,0.909090909090909,1.1102230246251565e-16
letter_img,None,SVM,0.8320535516532195,0.0,0.99275,0.0,0.9996945572934598,0.0,0.909090909090909,1.1102230246251565e-16
letter_img,None,GBM,0.835910289115646,1.1102230246251565e-16,0.99375,0.0,0.9978354175825533,0.0,0.909090909090909,1.1102230246251565e-16
letter_img,None,XGBoost,0.9475782312925171,0.0,0.998,0.0,0.9997687110141227,0.0,0.972027972027972,0.0
letter_img,EasyEnsembleClassifier,EasyEnsembleClassifier,0.4220170798380702,0.0,0.95275,0.0,0.9591156992254467,0.0,0.6004228329809725,0.0
letter_img,EditedNearestNeighbours,KNN,0.9276144314868805,0.0,0.99725,0.0,0.9998428647347858,1.1102230246251565e-16,0.9616724738675957,1.1102230246251565e-16
letter_img,EditedNearestNeighbours,RF,0.8818529495767772,0.0,0.9955,0.0,0.9997563520606789,0.0,0.9352517985611509,1.1102230246251565e-16
letter_img,EditedNearestNeighbours,LR,0.3801728398541737,0.0,0.94375,0.0,0.9854570429261764,1.1102230246251565e-16,0.5579567779960707,0.0
letter_img,EditedNearestNeighbours,DT,0.8268792517006801,1.1102230246251565e-16,0.99325,0.0,0.9474223637028132,0.0,0.9072164948453608,0.0
letter_img,EditedNearestNeighbours,SVM,0.8320535516532195,0.0,0.99275,0.0,0.9997122129412366,1.1102230246251565e-16,0.909090909090909,1.1102230246251565e-16
letter_img,EditedNearestNeighbours,GBM,0.8231347462061747,0.0,0.99325,0.0,0.998279457124142,0.0,0.9025270758122744,1.1102230246251565e-16
letter_img,EditedNearestNeighbours,XGBoost,0.9344727891156464,1.1102230246251565e-16,0.9975000000000002,1.1102230246251565e-16,0.999733399718569,0.0,0.9647887323943662,0.0
letter_img,CondensedNearestNeighbour,KNN,0.4693799445704207,0.0,0.9605,0.0,0.995482802516283,0.0,0.6441441441441441,0.0
letter_img,CondensedNearestNeighbour,RF,0.9157171201814058,0.0,0.9967500000000001,1.1102230246251565e-16,0.9982768087769756,0.0,0.9562289562289562,0.0
letter_img,CondensedNearestNeighbour,LR,0.397133677738878,0.0,0.962,0.0,0.981906492158244,0.0,0.6062176165803109,0.0
letter_img,CondensedNearestNeighbour,DT,0.5717137240217187,0.0,0.97625,0.0,0.9484128455430966,0.0,0.7397260273972602,0.0
letter_img,CondensedNearestNeighbour,SVM,0.8835494585589337,1.1102230246251565e-16,0.9955,0.0,0.9980543476149869,1.1102230246251565e-16,0.9387755102040817,0.0
letter_img,CondensedNearestNeighbour,GBM,0.781038244566119,0.0,0.99075,0.0,0.9954748574747834,0.0,0.8810289389067524,0.0
