Dataset,Sampler,Classifier,AUPRC_mean,AUPRC_std,Accuracy_mean,Accuracy_std,AUC_mean,AUC_std,F1_mean,F1_std
coil_2000,None,KNN,0.059541984732824425,0.0,0.932824427480916,0.0,0.597906722906723,0.0,0.0,0.0
coil_2000,None,RF,0.062325150111409655,0.0,0.9139949109414758,0.0,0.6583208458208458,0.0,0.07650273224043716,0.0
coil_2000,None,LR,0.09191057824987414,0.0,0.7038167938931298,0.0,0.6955752580752581,0.0,0.19166666666666668,0.0
coil_2000,None,DT,0.06486376604350233,0.0,0.8921119592875317,1.1102230246251565e-16,0.526397213897214,0.0,0.10924369747899161,1.3877787807814457e-17
coil_2000,None,SVM,0.0826245265382611,0.0,0.7893129770992366,0.0,0.6786431161431161,0.0,0.18181818181818182,0.0
coil_2000,None,GBM,0.059541984732824425,0.0,0.9389312977099238,1.1102230246251565e-16,0.7247243497243496,0.0,0.0,0.0
coil_2000,None,XGBoost,0.0643655662871246,0.0,0.9307888040712469,0.0,0.6662804787804788,0.0,0.0684931506849315,0.0
coil_2000,EasyEnsembleClassifier,EasyEnsembleClassifier,0.09886225889640916,0.0,0.7063613231552163,0.0,0.6717587967587967,0.0,0.20413793103448277,0.0
coil_2000,EditedNearestNeighbours,KNN,0.05972466888497423,0.0,0.9206106870229007,0.0,0.6097305472305472,0.0,0.037037037037037035,0.0
coil_2000,EditedNearestNeighbours,RF,0.07026185478409748,0.0,0.8977099236641222,0.0,0.6468115218115218,0.0,0.13733905579399142,0.0
coil_2000,EditedNearestNeighbours,LR,0.09400665081926785,0.0,0.6910941475826972,0.0,0.6952422577422578,0.0,0.19389110225763612,0.0
coil_2000,EditedNearestNeighbours,DT,0.06572736747860232,0.0,0.8417302798982188,0.0,0.5351777851777851,0.0,0.123943661971831,1.3877787807814457e-17
coil_2000,EditedNearestNeighbours,SVM,0.08134057821188237,0.0,0.7725190839694657,0.0,0.6799566174566175,0.0,0.17679558011049723,0.0
coil_2000,EditedNearestNeighbours,GBM,0.07106201095194527,0.0,0.927735368956743,0.0,0.7270854145854146,0.0,0.1125,0.0
coil_2000,EditedNearestNeighbours,XGBoost,0.07397800857963072,0.0,0.8946564885496183,0.0,0.6611906611906612,0.0,0.15510204081632653,0.0
coil_2000,CondensedNearestNeighbour,KNN,0.06527188766374517,0.0,0.8941475826972012,1.1102230246251565e-16,0.633967883967884,0.0,0.11111111111111112,1.3877787807814457e-17
coil_2000,CondensedNearestNeighbour,RF,0.06361567821491486,0.0,0.9089058524173028,0.0,0.6701816701816702,0.0,0.09137055837563451,0.0
coil_2000,CondensedNearestNeighbour,LR,0.083158352180613,0.0,0.7414758269720102,0.0,0.6895488770488771,0.0,0.1779935275080906,0.0
coil_2000,CondensedNearestNeighbour,DT,0.06274276331528239,0.0,0.7735368956743003,0.0,0.5275072150072151,0.0,0.11177644710578842,0.0
coil_2000,CondensedNearestNeighbour,SVM,0.0775992721957213,0.0,0.8,0.0,0.6846741221741223,0.0,0.16913319238900634,0.0
coil_2000,CondensedNearestNeighbour,GBM,0.06644972923598878,0.0,0.9272264631043257,0.0,0.7078939578939578,0.0,0.08917197452229299,0.0
coil_2000,CondensedNearestNeighbour,XGBoost,0.06439130824005668,0.0,0.9068702290076336,0.0,0.6700591075591075,0.0,0.09852216748768473,0.0
coil_2000,RepeatedEditedNearestNeighbours,KNN,0.06429345641362386,0.0,0.9170483460559795,1.1102230246251565e-16,0.6157638657638658,0.0,0.0893854748603352,0.0
coil_2000,RepeatedEditedNearestNeighbours,RF,0.0664893820461075,0.0,0.8829516539440203,0.0,0.653487715987716,0.0,0.12213740458015268,1.3877787807814457e-17
coil_2000,RepeatedEditedNearestNeighbours,LR,0.0950132935342859,0.0,0.6900763358778625,0.0,0.6949000074000073,0.0,0.1955085865257596,0.0
coil_2000,RepeatedEditedNearestNeighbours,DT,0.06583605225630135,0.0,0.8295165394402035,0.0,0.5371434121434122,0.0,0.12532637075718014,0.0
coil_2000,RepeatedEditedNearestNeighbours,SVM,0.08135130985815225,0.0,0.7669211195928753,0.0,0.6810897435897435,0.0,0.17625899280575538,0.0
coil_2000,RepeatedEditedNearestNeighbours,GBM,0.0694476780455085,0.0,0.9216284987277353,0.0,0.7230200355200355,0.0,0.11494252873563218,0.0
coil_2000,RepeatedEditedNearestNeighbours,XGBoost,0.07617032931184428,0.0,0.8732824427480917,1.1102230246251565e-16,0.6713078588078588,0.0,0.16722408026755853,0.0
coil_2000,AllKNN,KNN,0.06218655531632631,6.938893903907228e-18,0.919083969465649,1.1102230246251565e-16,0.615576553076553,0.0,0.07017543859649122,0.0
coil_2000,AllKNN,RF,0.06741708181008846,0.0,0.8926208651399492,1.1102230246251565e-16,0.659537222037222,0.0,0.12448132780082988,0.0
coil_2000,AllKNN,LR,0.09512773851375436,0.0,0.6905852417302799,0.0,0.6943727568727569,0.0,0.19576719576719576,0.0
coil_2000,AllKNN,DT,0.06960792360940107,0.0,0.8407124681933842,0.0,0.5514670514670515,0.0,0.14246575342465753,0.0
coil_2000,AllKNN,SVM,0.08188985492605291,0.0,0.7694656488549618,0.0,0.6807428682428682,0.0,0.17785843920145192,0.0
coil_2000,AllKNN,GBM,0.06549790328416283,0.0,0.9251908396946564,1.1102230246251565e-16,0.7288845413845413,0.0,0.08695652173913043,0.0
coil_2000,AllKNN,XGBoost,0.0736525326822635,0.0,0.8844783715012723,0.0,0.6735001110001111,0.0,0.15613382899628253,0.0
