Dataset,Sampler,Classifier,AUPRC_mean,AUPRC_std,Accuracy_mean,Accuracy_std,AUC_mean,AUC_std,F1_mean,F1_std
abalone,None,KNN,0.10455963992148203,0.0,0.8851674641148325,0.0,0.7143545768215952,0.0,0.12727272727272726,0.0
abalone,None,RF,0.1100564347932769,0.0,0.8935406698564593,0.0,0.826322643934781,1.1102230246251565e-16,0.13592233009708737,0.0
abalone,None,LR,0.20091652076403674,0.0,0.687799043062201,0.0,0.8530207699073135,0.0,0.3458646616541353,0.0
abalone,None,DT,0.13147159857686172,0.0,0.8612440191387559,1.1102230246251565e-16,0.5841959272038428,0.0,0.24675324675324678,2.7755575615628914e-17
abalone,None,SVM,0.22745186719316962,0.0,0.7236842105263158,0.0,0.8766998173330627,0.0,0.3806970509383378,0.0
abalone,None,GBM,0.11021434705645232,0.0,0.9019138755980862,1.1102230246251565e-16,0.8557946011771869,0.0,0.10869565217391304,0.0
abalone,None,XGBoost,0.12188117879672347,0.0,0.8839712918660287,0.0,0.8360902509979027,1.1102230246251565e-16,0.19834710743801653,0.0
abalone,EasyEnsembleClassifier,EasyEnsembleClassifier,0.2168348835292219,0.0,0.6997607655502392,0.0,0.7999289628577226,0.0,0.36455696202531646,0.0
abalone,EditedNearestNeighbours,KNN,0.21024005234531548,0.0,0.8612440191387559,1.1102230246251565e-16,0.7969859955348082,0.0,0.3958333333333333,0.0
abalone,EditedNearestNeighbours,RF,0.2178053896171305,0.0,0.8708133971291867,1.1102230246251565e-16,0.8482257628035994,0.0,0.4065934065934066,0.0
abalone,EditedNearestNeighbours,LR,0.19734456576561837,0.0,0.6674641148325359,0.0,0.8557607739665787,0.0,0.3380952380952381,0.0
abalone,EditedNearestNeighbours,DT,0.20508883627501068,0.0,0.8444976076555024,0.0,0.7014748663825181,0.0,0.3867924528301887,0.0
abalone,EditedNearestNeighbours,SVM,0.2276961586172112,2.7755575615628914e-17,0.7296650717703349,0.0,0.8804208104999663,1.1102230246251565e-16,0.3825136612021858,0.0
abalone,EditedNearestNeighbours,GBM,0.23897172010379558,0.0,0.8755980861244019,0.0,0.8640399837629389,0.0,0.43478260869565216,0.0
abalone,EditedNearestNeighbours,XGBoost,0.1959494540547172,0.0,0.8480861244019138,1.1102230246251565e-16,0.844547053649956,0.0,0.37438423645320196,0.0
abalone,CondensedNearestNeighbour,KNN,0.14756650800411888,0.0,0.8576555023923443,1.1102230246251565e-16,0.7267776199174616,0.0,0.2874251497005988,0.0
abalone,CondensedNearestNeighbour,RF,0.15779532022726217,0.0,0.8851674641148325,0.0,0.8001826669372842,1.1102230246251565e-16,0.29411764705882354,0.0
